mesh name,alignment_x,alignment_y,alignment_y
m1237.ply,0.062056480221694105,0.0011059308790920832,0.043458517812501624
m1551.ply,0.9993456853228255,0.007774379243065575,0.007474616763572738
m1545.ply,0.9996849170184642,0.0008166271735546587,0.0008967416383841301
m1223.ply,2.6305290150994742e-05,5.219338695755681e-08,0.001561873093686155
m1586.ply,0.011865759124725312,0.12369245440211048,0.09622958628655955
m1587.ply,0.00010972763056955352,0.9998829784602549,0.00014231679719072757
m740.ply,0.07100240133545814,0.07101340714872481,0.9999871304384076
m1544.ply,0.0017711716315295509,0.0010737478326373528,0.011674781472894726
m1222.ply,0.9998777338575436,0.9999860247801532,0.9998638360196566
m1236.ply,0.004777022900740286,0.0006432878341783684,0.009113126912568107
m1550.ply,0.0027445543682312274,0.002657930054861435,0.022674324961619727
m1578.ply,0.010879138752633162,0.9978316972272423,0.009898518339494908
m1197.ply,0.021453987742837622,0.020266002651237344,0.027143296701394978
m1183.ply,0.9999473385408124,0.999999999831948,0.9999473383727683
m1154.ply,0.043093990962434776,0.0008266222301805047,0.049002927474065525
m1140.ply,0.9995538776117994,0.09333749953066578,0.09332674881460971
m1168.ply,0.00025727507100391966,0.0024258589082863723,0.01147088712025326
m1395.ply,0.06107076747806859,0.030487310893014083,0.02897303036077157
m1381.ply,0.3019323956464004,0.020849501361772552,0.00332510418751794
m1430.ply,0.9998911739589402,0.9994925708935714,0.999600215591958
m1356.ply,0.9097823982275632,0.4705614176051308,0.4980690890783645
m1342.ply,0.06036782962217732,0.02785190763886637,0.17152850934333203
m1424.ply,0.9944395765141288,0.002690250571746176,0.002868685347395304
m1418.ply,0.010049346278663432,0.06986461767453733,0.0691907622426851
m1368.ply,0.002934910635080695,0.002833654667775293,0.0042847392571498865
m1354.ply,0.9971538539155498,0.033966281863488226,0.0329690219981216
m1432.ply,0.9987301788061149,0.9987300787767659,0.9999997848882849
m1426.ply,0.012889908160063348,0.007877472709664041,0.004116620761992212
m1340.ply,0.0025517352312139476,0.0071723769364003395,0.6060637898279864
m1397.ply,0.0014080749047934785,0.004323647034258099,0.052240329001768164
m1383.ply,0.9306100174739484,0.00022744563454557686,0.0004935508849095736
m1156.ply,4.821301834349626e-07,3.118104369253066e-08,0.12191147340537306
m1142.ply,0.9999999908151204,0.08767597360481179,0.08767597926634985
m1195.ply,0.9998358771002775,0.9999993651109146,0.9998364533164927
m1181.ply,0.0008695658575849846,0.00025225925562255514,0.04507420089593912
m1208.ply,0.9990761613009858,0.06303069902862928,0.06230521438049679
m1220.ply,0.0002462119905595388,0.0006356523795667847,0.02103746313758833
m1546.ply,0.9999320447793152,0.9999950717738242,0.9999326829536065
m1552.ply,0.9999879684592823,0.00041832040515937525,0.0004084297158437131
m1234.ply,0.0025457069509325753,0.9938321386396106,0.007237922201268519
m1585.ply,0.02627437263912058,0.5698004246981281,0.038035338152744944
m1584.ply,0.9970470968847309,0.05071393720397553,0.050722893526740635
m1553.ply,0.9992469060970182,0.0010119397281631954,0.0010505803744339137
m1235.ply,0.03204232779116575,0.01861836850994221,0.051645655593898325
m1221.ply,0.9988900641974431,0.9999866884267196,0.9988795634336625
m1547.ply,0.9979481331631818,0.002511540620906961,0.00454554872514887
m1209.ply,0.9999093758753957,0.012874130060683308,0.012894388992132908
m1180.ply,0.004869578021280471,0.012539559526063256,0.01216629955794368
m1194.ply,0.9998785418950374,0.9999055369492661,0.9998889983920014
m1143.ply,0.0014439188238180225,0.001445619932599815,0.9983277409977906
m1157.ply,0.9965159476615861,0.9999999999999998,0.9965159476615861
m1382.ply,0.9551596390461251,0.0047235244993558325,0.0032371973062876097
m1396.ply,0.0007334049772993407,0.0014089462376124437,0.9956347056156564
m1427.ply,0.999363552113097,0.9801473030447467,0.9804723030781627
m1341.ply,0.0001640906358250354,0.00016409063582440897,0.999999999999293
m1355.ply,0.5909244611949072,0.5902472842760748,0.9816979077219742
m1433.ply,0.9997884594336983,0.9974073947970608,0.997618587773561
m1369.ply,0.9988379164463029,0.9999999927876781,0.9988379177787923
m1437.ply,0.9997882845540589,0.9996855855703347,0.9998968234214527
m1351.ply,0.00035700170345942886,0.47781423903040715,0.010023151683272074
m1345.ply,0.0010809478848423067,0.001791123135268577,0.0813527111598796
m1423.ply,0.030226370742892146,0.016676423958955206,0.04745819231243347
m1379.ply,0.4555745434511774,0.0018751811772174025,0.0008485209052381468
m1392.ply,0.9999307949585364,0.48616543408267043,0.4861720948857136
m1386.ply,0.9562993754529938,0.017867207747133972,0.017061643644020283
m1153.ply,0.0011381581625108644,0.002385735478283037,0.015758131038831717
m1147.ply,0.9935857300545768,0.00017618836884548454,0.00017472941802219774
m1190.ply,0.005386225619988978,0.004025833078153566,0.021868834789097485
m1184.ply,0.030649922826028145,0.14023173333659447,0.0037693273327953666
m1543.ply,0.9992395451105489,1.0304215544612219e-06,5.985963634853445e-07
m1225.ply,0.9960842649317493,0.9998937104942526,0.9960004162137736
m1231.ply,0.0031600281270673645,0.0004778938046912227,0.030295304292925446
m1557.ply,0.9993601215641397,0.0059275205900320895,0.00560598229365164
m1219.ply,0.04886361479959771,0.9982268638658797,0.04847536024283843
m1580.ply,0.9972491472968976,0.008780430046881737,0.008742496668902124
m1581.ply,0.0010358891700178682,0.9999473804803558,0.0010625072242739506
m1218.ply,0.014440884952652413,0.0045203819563554345,0.0013487507146832836
m1230.ply,0.9999966107606196,0.9999988477429707,0.9999968369073527
m1556.ply,0.999681800888365,0.014094840573539448,0.013948996937730737
m1542.ply,0.006833875976011372,0.009899974570325322,0.036912789429494566
m1224.ply,0.9999679909901005,0.9999990596457271,0.9999685220253098
m1185.ply,0.00022308570899805805,0.3264083860343129,0.004579112962919474
m1191.ply,0.00045677226468975274,0.000456073680397442,0.9997079652259658
m1146.ply,0.00014052632914606227,4.1409308299278755e-05,0.07555608586468296
m1152.ply,0.001509281808034937,0.0014188381331149103,0.13993486036586322
m1387.ply,0.07102508635156041,0.3699798848931094,0.5406569060768776
m1393.ply,0.0032775676817867055,0.02977853057179096,0.034125097711745316
m1378.ply,0.9990349746766524,6.744675157209387e-05,8.756281102675063e-05
m1344.ply,0.001066985574886925,0.001068296795144961,0.9999916899040749
m1422.ply,0.0005113720982226559,0.003409265058608544,0.9907999766627776
m1436.ply,0.0003683150732413371,0.999933729048645,0.00039841293842876884
m1350.ply,0.9913254603354426,0.9999999999999818,0.9913254603354247
m1420.ply,0.018728363970440913,0.05121157814956004,0.010187685492472984
m1346.ply,0.0030637175926561304,0.9993268817559338,0.0037358124016331905
m1352.ply,0.9999831181246768,0.999977305086667,0.9999938779478698
m1434.ply,0.7937430078942328,0.037332915381004306,0.002170802748912771
m1408.ply,0.999999999998652,0.019006236799142658,0.019006236798838033
m1385.ply,0.6626835978032485,0.0032319293409379703,0.00247273666651006
m1391.ply,0.01450681414783471,0.013535239012706207,0.12916562603452253
m1144.ply,0.0483437463042183,0.04638051657227412,0.9893481945927695
m1150.ply,0.0033612939748340056,0.0034634345615865594,0.053121548677122626
m1178.ply,0.00010781341994780809,0.0003636295279255512,0.008095008765905385
m1187.ply,2.367217696583388e-05,1.858610700028774e-05,0.021949432646332534
m1193.ply,2.828587024524941e-05,1.991629215514622e-05,0.010362230378730566
m1554.ply,0.4812327103748577,0.005151399945858564,0.02431249110965662
m1232.ply,0.0072652384220301255,0.008537266553005372,0.044827963273448686
m1226.ply,0.9990090315530379,0.011644881670913815,0.011540744433842681
m1540.ply,0.9999005076361661,0.0010675628652304023,0.0010897591861287624
m1568.ply,0.0020639423801262695,0.9954223727351924,0.0012350652725738884
m1583.ply,0.0008154949420794351,0.9895032961978187,0.0010083551551581097
m1582.ply,0.0013292685044474005,0.9997816074353145,0.0014657125100157552
m1569.ply,0.9998251462947875,0.9998848506796464,0.9998296077857769
m1227.ply,0.9972638552810099,0.9999994855006691,0.9972633862575142
m1541.ply,0.00490970895908255,0.006088822655970595,0.015807382521065904
m1555.ply,0.9998034592918001,0.17398577747355892,0.17398669049532672
m1233.ply,0.00682942454562659,0.48829486201884226,0.06243162364360147
m1192.ply,0.00257592241382401,0.04479294719819547,0.020747438531701908
m1186.ply,0.009005663862386387,0.00897374471313228,0.9992840838907345
m1179.ply,0.0014396761443472453,0.0024572188804478775,0.013405402319671945
m1151.ply,0.018424238324118245,0.0033758087932894503,0.12025071000088905
m1145.ply,0.9999678977213894,0.12289197124387582,0.12288910393894957
m1390.ply,0.7072806529606733,0.7524194650898653,0.5274755653231954
m1384.ply,0.1825321113817126,0.00018722611049838255,0.00018853260139639483
m1409.ply,0.045203063297906576,0.011406629706523161,0.018124088765318177
m1353.ply,0.02142490897623213,0.025242724327220138,0.9897658728857832
m1435.ply,0.006181903775829463,0.05985656579615205,0.01474572480652224
m1421.ply,0.9967700237923364,0.9999924970128831,0.9967770209173378
m1347.ply,0.00019465935498723285,0.9999350438789886,0.00020773647033472956
m1438.ply,0.9992147139955174,0.8298158468335712,0.8306000034303271
m1362.ply,0.9919005039929357,0.001755865457636217,0.0010467524130046244
m1404.ply,0.9999733552447769,0.004150562704566994,0.004142794895071551
m1410.ply,0.014287977521326803,0.014099100082116392,0.9997762703676818
m1376.ply,0.9999907355625491,0.010065174192121492,0.010072369630409866
m1389.ply,0.00461385113177866,0.0018753253694107801,0.2228567644166064
m1148.ply,0.9999586650580085,0.15269614506478352,0.15270698713868516
m1160.ply,0.00732701695240817,0.0008763804711689311,0.07515030933007319
m1174.ply,0.00031681638583136586,0.00012330233192601897,0.04127358554321672
m1558.ply,0.005248719513419833,0.02298611032160765,0.01328017713644675
m1216.ply,0.00041072591282417337,0.012300331648508986,0.005820975010725111
m1570.ply,0.009654722632360101,0.9970372132097712,0.01136829703615036
m1564.ply,0.00134065741650285,0.006284785546669685,0.026200532376141474
m1202.ply,0.002175403858710103,0.006283330498012885,0.04409103460487832
m1565.ply,0.6975959104839009,0.583065969674468,0.3941318506904595
m1203.ply,0.00025157787984819447,0.00025248925755394513,0.9999890183663351
m1217.ply,0.00031438204394159525,0.00016373782248341114,0.009093735967872713
m1571.ply,0.008030269966076125,0.02523050282061923,0.05522163328435309
m1559.ply,0.008466892427610947,0.027308858858969668,0.08622418723897021
m1175.ply,2.8652480312123085e-05,0.00016444418298915874,0.012260617652061514
m1161.ply,0.002114792143106282,0.0007716334116461369,0.013244389911267024
m1149.ply,0.9915642800639732,0.004040506217414855,0.004088844382940952
m1388.ply,0.001391902955604597,0.9999130502136074,0.0013053789651911508
m1411.ply,0.9953590856091922,0.08762835347259561,0.09078215075201315
m1377.ply,0.19922019325042206,0.00013742050694497712,3.752777655951021e-05
m1363.ply,0.001483880225700221,0.0013574704499408413,0.9889257485757253
m1405.ply,0.9421846257772151,0.5416727018288758,0.5890307919354099
m1439.ply,0.9982641883969932,0.9982650632707163,0.999999118893437
m1349.ply,0.9992286970024933,0.9992286263958923,0.9999999203767874
m1375.ply,0.003201657936226734,6.382106615905601e-05,0.2533596517579502
m1413.ply,0.0013286625107272398,0.0030710677616230778,0.003092631123154578
m1407.ply,0.9999550588603641,0.9998925478196743,0.9999293660767771
m1361.ply,0.026782538854841997,0.0013650089879055918,0.12161944655024952
m1177.ply,0.023736052043506872,0.00161058453634483,0.006273923864588765
m1163.ply,0.0008041302060988134,0.00012044327822864376,0.011028664487444571
m1188.ply,0.001047697589675139,0.0010244768073235503,0.03696741115805584
m1229.ply,0.0006135740980498512,0.0006413941973395309,0.9997282954081766
m1201.ply,0.9987833200107621,0.9999979783218507,0.9987813510453816
m1567.ply,0.00025416946744926403,0.027480352347053982,0.05372814989609685
m1573.ply,8.740685489101446e-05,0.0622924195652942,0.195804440151611
m1215.ply,0.00822065565599317,0.9999728664996519,0.008210972547308903
m1572.ply,0.0028278877812874456,0.030112314499880017,0.02631814743337753
m1214.ply,0.0069455830417049355,0.004703774378548341,0.022444267310771412
m1200.ply,0.016723739554569555,0.05150976117090384,0.014311468763908817
m1566.ply,0.9941443571084808,0.9998711184867857,0.9940442646269502
m1228.ply,0.9992021201169066,0.9999997092311307,0.9992023993861242
m1189.ply,1.8185901184503252e-05,0.00019089599469632618,0.050732883664609034
m1162.ply,0.0011599600957014234,0.0011657443885051406,0.9966248554817376
m1176.ply,0.028422569920514774,0.018284810481055874,0.028830396417995223
m1406.ply,0.009182908985269262,0.04554269435834379,0.0011276959813722482
m1360.ply,0.003386452903525516,0.0007555845448074571,0.20162443665497248
m1374.ply,0.007952281891621248,0.007887655608738805,0.9991010734113345
m1412.ply,0.9999290091425962,0.02981634625527286,0.029822798154431094
m1348.ply,0.00039140630020617157,0.9982629734690851,0.002055253402810677
m1416.ply,0.0275080876885255,0.013569262343278965,0.001998946140134555
m1370.ply,4.1075540378690235e-08,5.7949071566671895e-08,0.04398075897268102
m1364.ply,0.5893683897664863,0.5868573253639482,0.9777131155818631
m1402.ply,0.10494801381216207,0.5807407784206392,0.21353379984151755
m1358.ply,0.001399802915344625,0.011406070831361283,0.060375041248773534
m1172.ply,0.9998897976761391,0.9999998674118666,0.9998898175206071
m1166.ply,0.0002635483041312062,0.0010329564502386537,0.08827389686338016
m1199.ply,0.9998331118588029,0.004004046648941089,0.004001548929192746
m1562.ply,0.9997782312784331,0.003938149006424533,0.003752174946410073
m1204.ply,0.001026799122679299,0.00020001404933528213,0.016225897156844606
m1210.ply,0.2198561509024489,0.027015741873051557,0.002656265389121841
m1576.ply,0.9988724873737764,0.0045841985499780885,0.004533855819411069
m1238.ply,0.003994187337822435,0.02943075281395833,0.022404992746246907
m1588.ply,0.005357019831983112,0.999436289047117,0.005335682483095887
m1239.ply,0.9985241560283523,0.9999999997091478,0.9985241557383044
m1211.ply,0.05356800637039134,0.1474638309905965,0.013380280946526176
m1577.ply,0.005469059684589665,0.9999920661778344,0.005463116791024341
m1563.ply,0.023404054092516384,0.010337657343673265,0.021134684536052176
m1205.ply,0.9985679801358364,0.9999996619251456,0.9985682900662012
m1198.ply,0.01643262648285672,0.0011777745460547972,0.0036757529072571453
m1167.ply,0.0033657482499387385,0.01017839405629898,0.029283406663733177
m1173.ply,0.9999604625801716,0.9999184501283372,0.9999576677593891
m1359.ply,0.007656794417390688,0.024055441026086855,0.07197232251451532
m1365.ply,0.9988052295067655,0.9995770888726012,0.9992167710351573
m1403.ply,0.9980002179070635,0.023523667944671915,0.02420370543012903
m1417.ply,0.03689682702247764,0.009335856897144097,0.06954785205132472
m1371.ply,0.011451274586476377,0.04332589108772608,0.23308956011381574
m1401.ply,0.9999957962045796,0.9959611376334859,0.9959649179474965
m1367.ply,0.003928164654427937,0.00010599442708522294,0.009733841522386152
m1373.ply,0.00524132718784688,0.004671645719794694,0.9990894370730808
m1415.ply,0.002834094568354912,0.02546243459148488,0.04372292961839205
m1429.ply,0.998964889211153,0.9956539812493284,0.9966890879938918
m1398.ply,0.00039888691967788353,0.00042774761555004325,0.015973094359546823
m1165.ply,0.9965270453120117,0.999999774277606,0.9965272012376064
m1171.ply,0.9999605183558263,0.0016011591980026364,0.0015702949010667482
m1159.ply,0.001509281808034937,0.0014188381331149103,0.13993486036586322
m1575.ply,0.005599129211664991,0.003505835173723089,0.1032677089015989
m1213.ply,0.00010599155210848234,1.8992356426575683e-05,0.0003542504603185169
m1207.ply,0.9982692909107185,0.0031205658474676044,0.0030146208491967936
m1561.ply,0.00013091668993038373,0.00044561170669817996,0.09349819422949511
m1549.ply,0.01962922086944185,0.016665249499275215,0.05892670098833533
m1548.ply,0.9996849170184642,0.0008166271735546587,0.0008967416383841301
m1206.ply,5.0574909801318315e-05,0.0012375528938281036,0.0015694478271750755
m1560.ply,0.9999772279305021,0.99980137252785,0.999780027964942
m1574.ply,0.00970956514440751,0.049348275480216044,0.06536875538547807
m1212.ply,0.00022948837100099517,0.00018531929077507094,0.011126936799842871
m1158.ply,0.9998982658135227,0.34289374170783976,0.3428540749433395
m1170.ply,0.00030953771916720477,0.0001016113370121397,0.058560782549266555
m1164.ply,0.0006941306460038276,0.0004577293928374217,0.021544550795063733
m1399.ply,0.004767213754870355,0.025150086124580515,0.11392192291092855
m1428.ply,0.9996014027906313,0.9994096383636859,0.9998081942954764
m1372.ply,0.006994218964569093,0.006956076957143362,0.9979068174299645
m1414.ply,0.013820914071469742,0.03185501081234742,0.014030124723833057
m1400.ply,0.0012327667616119568,0.0010954473968344965,0.9997296247547257
m1366.ply,0.09569880736504177,0.09629878345733917,0.9986241151523786
m1329.ply,0.020016166286962622,0.9372213116590882,0.022305327674526212
m1467.ply,0.0006328153794342061,0.9999969687307577,0.0006349606661548552
m1301.ply,0.0001318859568871258,0.00015091347686732468,0.016482291372687925
m1315.ply,0.9951989340806601,0.9999999537552561,0.9951989788195216
m1473.ply,0.9983104388440246,0.9982997227747094,0.9999891910569363
m1498.ply,0.0025995964218703048,0.00035429081883837633,0.01578210156266056
m1249.ply,0.9999958279708789,0.9999901803883443,0.999986008942371
m1513.ply,0.9999366480680076,0.9999929864669976,0.9999433102304961
m1275.ply,0.9963185768928869,0.9963449892242462,0.9999726131909679
m1261.ply,0.999717483555446,0.9999997201968266,0.999717505416626
m1507.ply,0.000597608041493301,0.0011370889246583777,0.014175181202137043
m1260.ply,0.9992616269166354,0.03204920951192023,0.0319121700646759
m1506.ply,0.00612840029842282,0.00610777843478022,0.9999043364249666
m1512.ply,0.9998782561417958,0.9999923830949075,0.9998777558728137
m1274.ply,0.999023515301676,0.9999999339427269,0.9990235802744486
m1248.ply,0.9983241376619506,0.0036583965502312863,0.0035793893590957493
m1499.ply,0.99570581862882,0.001075876676570517,0.0006457749198402392
m1314.ply,0.9885380527692338,0.9999922494482916,0.9885345048948793
m1472.ply,0.004686189463865389,0.9748435992361233,0.0011269355335690406
m1466.ply,8.548869398415878e-06,0.9997744842393133,0.00019407059179858086
m1300.ply,0.20903927827970697,0.017162086585814133,0.008585709277510619
