mesh name,corner1x,corner1y,corner1z,corner2x,corner2y,corner2z,corner3x,corner3y,corner3z,corner4x,corner4y,corner4z,corner5x,corner5y,corner5z,corner6x,corner6y,corner6z,corner7x,corner7y,corner7z,corner8x,corner8y,corner8z
m1532.ply,-0.4833858609199524,-0.22669531404972076,-0.20959801971912384,0.5166141390800476,-0.22669531404972076,-0.20959801971912384,0.5166141390800476,0.2227834016084671,-0.20959801971912384,-0.4833858609199524,0.2227834016084671,-0.20959801971912384,-0.4833858609199524,-0.22669531404972076,0.1902070790529251,0.5166141390800476,-0.22669531404972076,0.1902070790529251,0.5166141390800476,0.2227834016084671,0.1902070790529251,-0.4833858609199524,0.2227834016084671,0.1902070790529251
m1254.ply,-0.3774609863758087,-0.47019249200820923,-0.16544900834560394,0.6225389838218689,-0.47019249200820923,-0.16544900834560394,0.6225389838218689,0.46912166476249695,-0.16544900834560394,-0.3774609863758087,0.46912166476249695,-0.16544900834560394,-0.3774609863758087,-0.47019249200820923,0.12283888459205627,0.6225389838218689,-0.47019249200820923,0.12283888459205627,0.6225389838218689,0.46912166476249695,0.12283888459205627,-0.3774609863758087,0.46912166476249695,0.12283888459205627
m1240.ply,-0.4073657989501953,-0.4339495003223419,-0.045543521642684937,0.5926342010498047,-0.4339495003223419,-0.045543521642684937,0.5926342010498047,0.43334874510765076,-0.045543521642684937,-0.4073657989501953,0.43334874510765076,-0.045543521642684937,-0.4073657989501953,-0.4339495003223419,0.06823967397212982,0.5926342010498047,-0.4339495003223419,0.06823967397212982,0.5926342010498047,0.43334874510765076,0.06823967397212982,-0.4073657989501953,0.43334874510765076,0.06823967397212982
m1526.ply,-0.4981299936771393,-0.2129610925912857,-0.15085501968860626,0.5018700361251831,-0.2129610925912857,-0.15085501968860626,0.5018700361251831,0.21350984275341034,-0.15085501968860626,-0.4981299936771393,0.21350984275341034,-0.15085501968860626,-0.4981299936771393,-0.2129610925912857,0.12824411690235138,0.5018700361251831,-0.2129610925912857,0.12824411690235138,0.5018700361251831,0.21350984275341034,0.12824411690235138,-0.4981299936771393,0.21350984275341034,0.12824411690235138
m1297.ply,-0.5000645518302917,-0.14536955952644348,-0.013914838433265686,0.49993544816970825,-0.14536955952644348,-0.013914838433265686,0.49993544816970825,0.144907146692276,-0.013914838433265686,-0.5000645518302917,0.144907146692276,-0.013914838433265686,-0.5000645518302917,-0.14536955952644348,0.03276456892490387,0.49993544816970825,-0.14536955952644348,0.03276456892490387,0.49993544816970825,0.144907146692276,0.03276456892490387,-0.5000645518302917,0.144907146692276,0.03276456892490387
m1283.ply,-0.5011249780654907,-0.24328038096427917,-0.06060332432389259,0.4988749921321869,-0.24328038096427917,-0.06060332432389259,0.4988749921321869,0.3208495080471039,-0.06060332432389259,-0.5011249780654907,0.3208495080471039,-0.06060332432389259,-0.5011249780654907,-0.24328038096427917,0.06697006523609161,0.4988749921321869,-0.24328038096427917,0.06697006523609161,0.4988749921321869,0.3208495080471039,0.06697006523609161,-0.5011249780654907,0.3208495080471039,0.06697006523609161
m1282.ply,-0.2734431326389313,-0.49999991059303284,-0.05866362899541855,0.4262199103832245,-0.49999991059303284,-0.05866362899541855,0.4262199103832245,0.5000001192092896,-0.05866362899541855,-0.2734431326389313,0.5000001192092896,-0.05866362899541855,-0.2734431326389313,-0.49999991059303284,0.03823982924222946,0.4262199103832245,-0.49999991059303284,0.03823982924222946,0.4262199103832245,0.5000001192092896,0.03823982924222946,-0.2734431326389313,0.5000001192092896,0.03823982924222946
m1296.ply,-0.5012132525444031,-0.30327171087265015,-0.04206954687833786,0.4987867474555969,-0.30327171087265015,-0.04206954687833786,0.4987867474555969,0.23173025250434875,-0.04206954687833786,-0.5012132525444031,0.23173025250434875,-0.04206954687833786,-0.5012132525444031,-0.30327171087265015,0.06926823407411575,0.4987867474555969,-0.30327171087265015,0.06926823407411575,0.4987867474555969,0.23173025250434875,0.06926823407411575,-0.5012132525444031,0.23173025250434875,0.06926823407411575
m737.ply,-0.486907422542572,-0.4992488920688629,-0.2759760320186615,0.513092577457428,-0.4992488920688629,-0.2759760320186615,0.513092577457428,0.5006281137466431,-0.2759760320186615,-0.486907422542572,0.5006281137466431,-0.2759760320186615,-0.486907422542572,-0.4992488920688629,0.2682122588157654,0.513092577457428,-0.4992488920688629,0.2682122588157654,0.513092577457428,0.5006281137466431,0.2682122588157654,-0.486907422542572,0.5006281137466431,0.2682122588157654
m1241.ply,-0.3700030744075775,-0.3567960262298584,-0.04763181507587433,0.6299969553947449,-0.3567960262298584,-0.04763181507587433,0.6299969553947449,0.35691967606544495,-0.04763181507587433,-0.3700030744075775,0.35691967606544495,-0.04763181507587433,-0.3700030744075775,-0.3567960262298584,0.1887631118297577,0.6299969553947449,-0.3567960262298584,0.1887631118297577,0.6299969553947449,0.35691967606544495,0.1887631118297577,-0.3700030744075775,0.35691967606544495,0.1887631118297577
m1527.ply,-0.519952118396759,-0.21749623119831085,-0.1490575224161148,0.48004788160324097,-0.21749623119831085,-0.1490575224161148,0.48004788160324097,0.2147228866815567,-0.1490575224161148,-0.519952118396759,0.2147228866815567,-0.1490575224161148,-0.519952118396759,-0.21749623119831085,0.1357252597808838,0.48004788160324097,-0.21749623119831085,0.1357252597808838,0.48004788160324097,0.2147228866815567,0.1357252597808838,-0.519952118396759,0.2147228866815567,0.1357252597808838
m1533.ply,-0.49826619029045105,-0.18938682973384857,-0.14756394922733307,0.5017337799072266,-0.18938682973384857,-0.14756394922733307,0.5017337799072266,0.18929985165596008,-0.14756394922733307,-0.49826619029045105,0.18929985165596008,-0.14756394922733307,-0.49826619029045105,-0.18938682973384857,0.1331467479467392,0.5017337799072266,-0.18938682973384857,0.1331467479467392,0.5017337799072266,0.18929985165596008,0.1331467479467392,-0.49826619029045105,0.18929985165596008,0.1331467479467392
m1255.ply,-0.35396653413772583,-0.25762614607810974,-0.08338843286037445,0.6460334658622742,-0.25762614607810974,-0.08338843286037445,0.6460334658622742,0.25792765617370605,-0.08338843286037445,-0.35396653413772583,0.25792765617370605,-0.08338843286037445,-0.35396653413772583,-0.25762614607810974,0.15560787916183472,0.6460334658622742,-0.25762614607810974,0.15560787916183472,0.6460334658622742,0.25792765617370605,0.15560787916183472,-0.35396653413772583,0.25792765617370605,0.15560787916183472
m1269.ply,-0.49948009848594666,-0.2047954946756363,-0.018841519951820374,0.500519871711731,-0.2047954946756363,-0.018841519951820374,0.500519871711731,0.32564085721969604,-0.018841519951820374,-0.49948009848594666,0.32564085721969604,-0.018841519951820374,-0.49948009848594666,-0.2047954946756363,0.05806676670908928,0.500519871711731,-0.2047954946756363,0.05806676670908928,0.500519871711731,0.32564085721969604,0.05806676670908928,-0.49948009848594666,0.32564085721969604,0.05806676670908928
m1137.ply,-0.49872177839279175,-0.1732226014137268,-0.08167245984077454,0.5012782216072083,-0.1732226014137268,-0.08167245984077454,0.5012782216072083,0.2889963388442993,-0.08167245984077454,-0.49872177839279175,0.2889963388442993,-0.08167245984077454,-0.49872177839279175,-0.1732226014137268,0.0874839499592781,0.5012782216072083,-0.1732226014137268,0.0874839499592781,0.5012782216072083,0.2889963388442993,0.0874839499592781,-0.49872177839279175,0.2889963388442993,0.0874839499592781
m1123.ply,-0.4025540351867676,-0.4999951124191284,-0.11569543927907944,0.31240618228912354,-0.4999951124191284,-0.11569543927907944,0.31240618228912354,0.5000048875808716,-0.11569543927907944,-0.4025540351867676,0.5000048875808716,-0.11569543927907944,-0.4025540351867676,-0.4999951124191284,0.17620618641376495,0.31240618228912354,-0.4999951124191284,0.17620618641376495,0.31240618228912354,0.5000048875808716,0.17620618641376495,-0.4025540351867676,0.5000048875808716,0.17620618641376495
m1490.ply,-0.4978196620941162,-0.26436084508895874,-0.2471560388803482,0.5021803379058838,-0.26436084508895874,-0.2471560388803482,0.5021803379058838,0.25937196612358093,-0.2471560388803482,-0.4978196620941162,0.25937196612358093,-0.2471560388803482,-0.4978196620941162,-0.26436084508895874,0.18470853567123413,0.5021803379058838,-0.26436084508895874,0.18470853567123413,0.5021803379058838,0.25937196612358093,0.18470853567123413,-0.4978196620941162,0.25937196612358093,0.18470853567123413
m1484.ply,-0.4519191384315491,-0.25670987367630005,-0.20396387577056885,0.5480808615684509,-0.25670987367630005,-0.20396387577056885,0.5480808615684509,0.3198706805706024,-0.20396387577056885,-0.4519191384315491,0.3198706805706024,-0.20396387577056885,-0.4519191384315491,-0.25670987367630005,0.21012181043624878,0.5480808615684509,-0.25670987367630005,0.21012181043624878,0.5480808615684509,0.3198706805706024,0.21012181043624878,-0.4519191384315491,0.3198706805706024,0.21012181043624878
m1335.ply,-0.5002078413963318,-0.31642600893974304,-0.03678514063358307,0.4997921586036682,-0.31642600893974304,-0.03678514063358307,0.4997921586036682,0.3163251280784607,-0.03678514063358307,-0.5002078413963318,0.3163251280784607,-0.03678514063358307,-0.5002078413963318,-0.31642600893974304,0.17754226922988892,0.4997921586036682,-0.31642600893974304,0.17754226922988892,0.4997921586036682,0.3163251280784607,0.17754226922988892,-0.5002078413963318,0.3163251280784607,0.17754226922988892
m1453.ply,-0.4004703462123871,-0.3357575237751007,-0.21430590748786926,0.5995296835899353,-0.3357575237751007,-0.21430590748786926,0.5995296835899353,0.3644759953022003,-0.21430590748786926,-0.4004703462123871,0.3644759953022003,-0.21430590748786926,-0.4004703462123871,-0.3357575237751007,0.22200845181941986,0.5995296835899353,-0.3357575237751007,0.22200845181941986,0.5995296835899353,0.3644759953022003,0.22200845181941986,-0.4004703462123871,0.3644759953022003,0.22200845181941986
m1447.ply,-0.5457872748374939,-0.10460832715034485,-0.05095893144607544,0.4542127549648285,-0.10460832715034485,-0.05095893144607544,0.4542127549648285,0.05733108147978783,-0.05095893144607544,-0.5457872748374939,0.05733108147978783,-0.05095893144607544,-0.5457872748374939,-0.10460832715034485,0.05101620405912399,0.4542127549648285,-0.10460832715034485,0.05101620405912399,0.4542127549648285,0.05733108147978783,0.05101620405912399,-0.5457872748374939,0.05733108147978783,0.05101620405912399
m1321.ply,-0.5010406970977783,-0.15582366287708282,-0.3291829228401184,0.49895933270454407,-0.15582366287708282,-0.3291829228401184,0.49895933270454407,0.14160852134227753,-0.3291829228401184,-0.5010406970977783,0.14160852134227753,-0.3291829228401184,-0.5010406970977783,-0.15582366287708282,0.3386829197406769,0.49895933270454407,-0.15582366287708282,0.3386829197406769,0.49895933270454407,0.14160852134227753,0.3386829197406769,-0.5010406970977783,0.14160852134227753,0.3386829197406769
m1309.ply,-0.5940117239952087,-0.16443780064582825,-0.3008342385292053,0.40598827600479126,-0.16443780064582825,-0.3008342385292053,0.40598827600479126,0.13779151439666748,-0.3008342385292053,-0.5940117239952087,0.13779151439666748,-0.3008342385292053,-0.5940117239952087,-0.16443780064582825,0.3180789649486542,0.40598827600479126,-0.16443780064582825,0.3180789649486542,0.40598827600479126,0.13779151439666748,0.3180789649486542,-0.5940117239952087,0.13779151439666748,0.3180789649486542
m1479.ply,-0.4867871403694153,-0.3011847734451294,-0.24167387187480927,0.5132128596305847,-0.3011847734451294,-0.24167387187480927,0.5132128596305847,0.3241633176803589,-0.24167387187480927,-0.4867871403694153,0.3241633176803589,-0.24167387187480927,-0.4867871403694153,-0.3011847734451294,0.2502278685569763,0.5132128596305847,-0.3011847734451294,0.2502278685569763,0.5132128596305847,0.3241633176803589,0.2502278685569763,-0.4867871403694153,0.3241633176803589,0.2502278685569763
m1451.ply,-0.42499828338623047,-0.3809035122394562,-0.0829138308763504,0.5750017166137695,-0.3809035122394562,-0.0829138308763504,0.5750017166137695,0.30959320068359375,-0.0829138308763504,-0.42499828338623047,0.30959320068359375,-0.0829138308763504,-0.42499828338623047,-0.3809035122394562,0.08291803300380707,0.5750017166137695,-0.3809035122394562,0.08291803300380707,0.5750017166137695,0.30959320068359375,0.08291803300380707,-0.42499828338623047,0.30959320068359375,0.08291803300380707
m1337.ply,-0.410786509513855,-0.44466590881347656,-0.46059146523475647,0.589213490486145,-0.44466590881347656,-0.46059146523475647,0.589213490486145,0.4394340515136719,-0.46059146523475647,-0.410786509513855,0.4394340515136719,-0.46059146523475647,-0.410786509513855,-0.44466590881347656,0.4269842505455017,0.589213490486145,-0.44466590881347656,0.4269842505455017,0.589213490486145,0.4394340515136719,0.4269842505455017,-0.410786509513855,0.4394340515136719,0.4269842505455017
m1323.ply,-0.4715515971183777,-0.16000644862651825,-0.4207182824611664,0.5284484028816223,-0.16000644862651825,-0.4207182824611664,0.5284484028816223,0.372980535030365,-0.4207182824611664,-0.4715515971183777,0.372980535030365,-0.4207182824611664,-0.4715515971183777,-0.16000644862651825,0.39035409688949585,0.5284484028816223,-0.16000644862651825,0.39035409688949585,0.5284484028816223,0.372980535030365,0.39035409688949585,-0.4715515971183777,0.372980535030365,0.39035409688949585
m1445.ply,-0.4649408161640167,-0.11322678625583649,-0.05375847965478897,0.5350592136383057,-0.11322678625583649,-0.05375847965478897,0.5350592136383057,0.11651694774627686,-0.05375847965478897,-0.4649408161640167,0.11651694774627686,-0.05375847965478897,-0.4649408161640167,-0.11322678625583649,0.08191046118736267,0.5350592136383057,-0.11322678625583649,0.08191046118736267,0.5350592136383057,0.11651694774627686,0.08191046118736267,-0.4649408161640167,0.11651694774627686,0.08191046118736267
m1492.ply,-0.4337100088596344,-0.2632070481777191,-0.1894068866968155,0.5662899613380432,-0.2632070481777191,-0.1894068866968155,0.5662899613380432,0.26594772934913635,-0.1894068866968155,-0.4337100088596344,0.26594772934913635,-0.1894068866968155,-0.4337100088596344,-0.2632070481777191,0.4240439236164093,0.5662899613380432,-0.2632070481777191,0.4240439236164093,0.5662899613380432,0.26594772934913635,0.4240439236164093,-0.4337100088596344,0.26594772934913635,0.4240439236164093
m1486.ply,-0.4785400629043579,-0.22127339243888855,-0.1958950310945511,0.5214599370956421,-0.22127339243888855,-0.1958950310945511,0.5214599370956421,0.21943677961826324,-0.1958950310945511,-0.4785400629043579,0.21943677961826324,-0.1958950310945511,-0.4785400629043579,-0.22127339243888855,0.21041998267173767,0.5214599370956421,-0.22127339243888855,0.21041998267173767,0.5214599370956421,0.21943677961826324,0.21041998267173767,-0.4785400629043579,0.21943677961826324,0.21041998267173767
m1135.ply,-0.5001575946807861,-0.2634604573249817,-0.07775622606277466,0.49984240531921387,-0.2634604573249817,-0.07775622606277466,0.49984240531921387,0.28836172819137573,-0.07775622606277466,-0.5001575946807861,0.28836172819137573,-0.07775622606277466,-0.5001575946807861,-0.2634604573249817,0.09209398925304413,0.49984240531921387,-0.2634604573249817,0.09209398925304413,0.49984240531921387,0.28836172819137573,0.09209398925304413,-0.5001575946807861,0.28836172819137573,0.09209398925304413
m1121.ply,-0.27459585666656494,-0.5010249018669128,-0.12214656174182892,0.5342847108840942,-0.5010249018669128,-0.12214656174182892,0.5342847108840942,0.49897509813308716,-0.12214656174182892,-0.27459585666656494,0.49897509813308716,-0.12214656174182892,-0.27459585666656494,-0.5010249018669128,0.19991593062877655,0.5342847108840942,-0.5010249018669128,0.19991593062877655,0.5342847108840942,0.49897509813308716,0.19991593062877655,-0.27459585666656494,0.49897509813308716,0.19991593062877655
m1519.ply,-0.4959052801132202,-0.1850801259279251,-0.1385330855846405,0.5040947198867798,-0.1850801259279251,-0.1385330855846405,0.5040947198867798,0.1855083554983139,-0.1385330855846405,-0.4959052801132202,0.1855083554983139,-0.1385330855846405,-0.4959052801132202,-0.1850801259279251,0.12535707652568817,0.5040947198867798,-0.1850801259279251,0.12535707652568817,0.5040947198867798,0.1855083554983139,0.12535707652568817,-0.4959052801132202,0.1855083554983139,0.12535707652568817
m1525.ply,-0.48160555958747864,-0.22111153602600098,-0.18354074656963348,0.5183944702148438,-0.22111153602600098,-0.18354074656963348,0.5183944702148438,0.22264176607131958,-0.18354074656963348,-0.48160555958747864,0.22264176607131958,-0.18354074656963348,-0.48160555958747864,-0.22111153602600098,0.16416244208812714,0.5183944702148438,-0.22111153602600098,0.16416244208812714,0.5183944702148438,0.22264176607131958,0.16416244208812714,-0.48160555958747864,0.22264176607131958,0.16416244208812714
m1243.ply,-0.3638521134853363,-0.3434129059314728,-0.07210914045572281,0.6361478567123413,-0.3434129059314728,-0.07210914045572281,0.6361478567123413,0.34338173270225525,-0.07210914045572281,-0.3638521134853363,0.34338173270225525,-0.07210914045572281,-0.3638521134853363,-0.3434129059314728,0.1714584082365036,0.6361478567123413,-0.3434129059314728,0.1714584082365036,0.6361478567123413,0.34338173270225525,0.1714584082365036,-0.3638521134853363,0.34338173270225525,0.1714584082365036
m1257.ply,-0.5762961506843567,-0.23903311789035797,-0.047302696853876114,0.4237038195133209,-0.23903311789035797,-0.047302696853876114,0.4237038195133209,0.23711131513118744,-0.047302696853876114,-0.5762961506843567,0.23711131513118744,-0.047302696853876114,-0.5762961506843567,-0.23903311789035797,0.06566841155290604,0.4237038195133209,-0.23903311789035797,0.06566841155290604,0.4237038195133209,0.23711131513118744,0.06566841155290604,-0.5762961506843567,0.23711131513118744,0.06566841155290604
m1531.ply,-0.47298333048820496,-0.18552514910697937,-0.14801059663295746,0.5270166397094727,-0.18552514910697937,-0.14801059663295746,0.5270166397094727,0.18558795750141144,-0.14801059663295746,-0.47298333048820496,0.18558795750141144,-0.14801059663295746,-0.47298333048820496,-0.18552514910697937,0.17303040623664856,0.5270166397094727,-0.18552514910697937,0.17303040623664856,0.5270166397094727,0.18558795750141144,0.17303040623664856,-0.47298333048820496,0.18558795750141144,0.17303040623664856
m1280.ply,-0.5006495118141174,-0.17189262807369232,-0.03245401382446289,0.49935051798820496,-0.17189262807369232,-0.03245401382446289,0.49935051798820496,0.2835811376571655,-0.03245401382446289,-0.5006495118141174,0.2835811376571655,-0.03245401382446289,-0.5006495118141174,-0.17189262807369232,0.0802636593580246,0.49935051798820496,-0.17189262807369232,0.0802636593580246,0.49935051798820496,0.2835811376571655,0.0802636593580246,-0.5006495118141174,0.2835811376571655,0.0802636593580246
m1294.ply,-0.5003077387809753,-0.22316038608551025,-0.04535442218184471,0.49969226121902466,-0.22316038608551025,-0.04535442218184471,0.49969226121902466,0.21405960619449615,-0.04535442218184471,-0.5003077387809753,0.21405960619449615,-0.04535442218184471,-0.5003077387809753,-0.22316038608551025,0.044535018503665924,0.49969226121902466,-0.22316038608551025,0.044535018503665924,0.49969226121902466,0.21405960619449615,0.044535018503665924,-0.5003077387809753,0.21405960619449615,0.044535018503665924
m1295.ply,-0.4988631308078766,-0.2592112421989441,-0.010740460827946663,0.501136839389801,-0.2592112421989441,-0.010740460827946663,0.501136839389801,0.24378778040409088,-0.010740460827946663,-0.4988631308078766,0.24378778040409088,-0.010740460827946663,-0.4988631308078766,-0.2592112421989441,0.035306233912706375,0.501136839389801,-0.2592112421989441,0.035306233912706375,0.501136839389801,0.24378778040409088,0.035306233912706375,-0.4988631308078766,0.24378778040409088,0.035306233912706375
m1281.ply,-0.3350887894630432,-0.4998728632926941,-0.03034169413149357,0.23281370103359222,-0.4998728632926941,-0.03034169413149357,0.23281370103359222,0.5001271367073059,-0.03034169413149357,-0.3350887894630432,0.5001271367073059,-0.03034169413149357,-0.3350887894630432,-0.4998728632926941,0.06326273083686829,0.23281370103359222,-0.4998728632926941,0.06326273083686829,0.23281370103359222,0.5001271367073059,0.06326273083686829,-0.3350887894630432,0.5001271367073059,0.06326273083686829
m1256.ply,-0.5759636163711548,-0.23932960629463196,-0.047188643366098404,0.4240363538265228,-0.23932960629463196,-0.047188643366098404,0.4240363538265228,0.23691125214099884,-0.047188643366098404,-0.5759636163711548,0.23691125214099884,-0.047188643366098404,-0.5759636163711548,-0.23932960629463196,0.06547624617815018,0.4240363538265228,-0.23932960629463196,0.06547624617815018,0.4240363538265228,0.23691125214099884,0.06547624617815018,-0.5759636163711548,0.23691125214099884,0.06547624617815018
m1530.ply,-0.48763465881347656,-0.19619040191173553,-0.13077545166015625,0.5123653411865234,-0.19619040191173553,-0.13077545166015625,0.5123653411865234,0.19758161902427673,-0.13077545166015625,-0.48763465881347656,0.19758161902427673,-0.13077545166015625,-0.48763465881347656,-0.19619040191173553,0.16139434278011322,0.5123653411865234,-0.19619040191173553,0.16139434278011322,0.5123653411865234,0.19758161902427673,0.16139434278011322,-0.48763465881347656,0.19758161902427673,0.16139434278011322
m1524.ply,-0.4880891740322113,-0.21122242510318756,-0.17932914197444916,0.5119107961654663,-0.21122242510318756,-0.17932914197444916,0.5119107961654663,0.21132279932498932,-0.17932914197444916,-0.4880891740322113,0.21132279932498932,-0.17932914197444916,-0.4880891740322113,-0.21122242510318756,0.15639792382717133,0.5119107961654663,-0.21122242510318756,0.15639792382717133,0.5119107961654663,0.21132279932498932,0.15639792382717133,-0.4880891740322113,0.21132279932498932,0.15639792382717133
m1242.ply,-0.369139701128006,-0.2994997203350067,-0.039167992770671844,0.6308602690696716,-0.2994997203350067,-0.039167992770671844,0.6308602690696716,0.2995051443576813,-0.039167992770671844,-0.369139701128006,0.2995051443576813,-0.039167992770671844,-0.369139701128006,-0.2994997203350067,0.17744404077529907,0.6308602690696716,-0.2994997203350067,0.17744404077529907,0.6308602690696716,0.2995051443576813,0.17744404077529907,-0.369139701128006,0.2995051443576813,0.17744404077529907
m1518.ply,-0.48542577028274536,-0.19904090464115143,-0.1677425503730774,0.5145742297172546,-0.19904090464115143,-0.1677425503730774,0.5145742297172546,0.20273756980895996,-0.1677425503730774,-0.48542577028274536,0.20273756980895996,-0.1677425503730774,-0.48542577028274536,-0.19904090464115143,0.14415685832500458,0.5145742297172546,-0.19904090464115143,0.14415685832500458,0.5145742297172546,0.20273756980895996,0.14415685832500458,-0.48542577028274536,0.20273756980895996,0.14415685832500458
m1120.ply,-0.4997329115867615,-0.3476158380508423,-0.1493445187807083,0.5002670884132385,-0.3476158380508423,-0.1493445187807083,0.5002670884132385,0.5526734590530396,-0.1493445187807083,-0.4997329115867615,0.5526734590530396,-0.1493445187807083,-0.4997329115867615,-0.3476158380508423,0.16814501583576202,0.5002670884132385,-0.3476158380508423,0.16814501583576202,0.5002670884132385,0.5526734590530396,0.16814501583576202,-0.4997329115867615,0.5526734590530396,0.16814501583576202
m1134.ply,-0.5000001788139343,-0.2265404313802719,-0.052549950778484344,0.4999998211860657,-0.2265404313802719,-0.052549950778484344,0.4999998211860657,0.32222890853881836,-0.052549950778484344,-0.5000001788139343,0.32222890853881836,-0.052549950778484344,-0.5000001788139343,-0.2265404313802719,0.0910036563873291,0.4999998211860657,-0.2265404313802719,0.0910036563873291,0.4999998211860657,0.32222890853881836,0.0910036563873291,-0.5000001788139343,0.32222890853881836,0.0910036563873291
