mesh name,alignment_x,alignment_y,alignment_y
m1426.ply,0.004388478164224716,0.002722277200144772,0.031631769913301064
m1340.ply,0.0011688673701410034,0.0011940422162127662,0.9999719733866295
m1397.ply,0.0008138997107589847,0.0028315695666818654,0.09020378813093596
m1383.ply,0.8221254854405083,1.4363030778558666e-06,1.7658583806779928e-06
m1156.ply,4.826206671369596e-07,3.156352080165753e-08,0.12191147471468466
m1142.ply,0.999999990815015,0.08767597733885935,0.08767598300036585
m1195.ply,0.9996474996132164,0.9999991121232465,0.9996483258523536
m1181.ply,2.0050832214739995e-05,0.00028377501170087383,0.04310803983095417
m1208.ply,0.9943719058670453,0.05317435473335081,0.0513628149221579
m1220.ply,1.0687616588647909e-08,4.7891035225337257e-08,0.02188280419272645
m1546.ply,0.9998903089968679,0.9999997738270525,0.9998900828388856
m1552.ply,0.999992911425659,0.0032247590086770545,0.003229354301768297
m1234.ply,0.0019208882094264013,0.01028383760700114,0.07236186550739057
m1585.ply,0.0971396852064968,0.940793145925907,0.0982190562855478
m1584.ply,0.9999999999999998,0.9974893400696733,0.9974893400696733
m1553.ply,0.9992469061229322,0.0010119377782184047,0.0010505782250715512
m1235.ply,2.662729786310912e-08,4.260372785738261e-09,0.04058982550777729
m1221.ply,0.9993846169204644,0.9999874623139278,0.9993732408437264
m1547.ply,0.9987201971513393,0.001534911118821878,0.001064986968210238
m1209.ply,0.9998930916283011,0.0026486529566360564,0.002589956064850333
m1180.ply,3.768519475716187e-08,2.375612445069363e-07,0.004885778497770287
m1194.ply,0.9999209194297596,0.9999999999999896,0.9999209194297636
m1143.ply,6.959859946518793e-05,7.612639462042057e-05,0.9975390553926481
m1157.ply,0.996515947626234,0.9999999999999998,0.996515947626234
m1382.ply,0.5718583260388732,0.027340620056423893,0.0005172447267402468
m1396.ply,0.000733405277603504,0.0014089464164918812,0.9956347056045358
m1427.ply,0.9992201846004999,0.9978412283333655,0.9984483472995852
m1341.ply,0.0001948922628151866,0.00019489226281688976,0.9999999999995841
m1355.ply,0.5981728898348992,0.5947219218088837,0.9876435171783571
m1433.ply,0.9995166208128867,0.9995166208128209,0.9999999999999336
m1369.ply,0.998837916330544,0.999999992788339,0.998837917663257
m1437.ply,0.9998766121165336,0.9997956398535334,0.9999182118140328
m1351.ply,2.5172316118538293e-06,2.571017474985234e-06,0.06697969443887744
m1345.ply,0.0011184969068330137,0.0009475909682034733,0.039325059385601394
m1423.ply,0.03397167938890936,0.03277607875149764,0.05238902262112839
m1379.ply,0.45557683162653256,0.0018751800054517937,0.000848521120950966
m1392.ply,0.9919153785998137,0.6172662863620613,0.615448183868901
m1386.ply,0.9562993883839724,0.017867208007784137,0.01706164384528242
m1153.ply,0.0008477846011433199,0.0004936522525810469,0.02608018156549305
m1147.ply,0.9935857300152204,0.00017619011966346092,0.00017473082066707453
m1190.ply,1.6959388874494874e-07,9.883632710540812e-09,0.08366299277383824
m1184.ply,9.73969323429902e-08,1.890550519569964e-07,0.0021416438157555147
m1543.ply,0.9993227129692819,1.7811211187321729e-06,4.028642032663555e-06
m1225.ply,0.9954958323416786,0.9999991281442756,0.995496692755359
m1231.ply,1.0875125748536197e-07,4.768712592321537e-08,0.03980937411273787
m1557.ply,0.9994338793866457,0.012436852882189493,0.012281840418646025
m1219.ply,0.005416692960240001,0.9999987991245237,0.005417660897889243
m1580.ply,0.997249147319202,0.00878071196711504,0.008742777757357057
m1581.ply,0.00011215948770350372,0.9996799099181016,2.3931440735234904e-05
m1218.ply,5.568979741044452e-05,0.00219765944194293,0.014405060732000931
m1230.ply,0.9999966219470076,0.9999999998056857,0.9999966217620528
m1556.ply,0.999004559072644,0.029336361870272883,0.029585817302582466
m1542.ply,0.009359697089058478,0.02143643832627941,0.06333619414649479
m1224.ply,0.9998742121096966,0.9999998485779221,0.999874178137264
m1185.ply,2.257604437693179e-07,4.2893712878241475e-07,0.00587278055509319
m1191.ply,0.00045676205683522125,0.0004560634526718768,0.9997079651938889
m1146.ply,0.00014052280385071244,4.1412331376152995e-05,0.07555608507706266
m1152.ply,7.106976466137989e-05,0.000860872553320901,0.13565470351910786
m1387.ply,1.0,5.600664822931311e-09,4.794683473195517e-09
m1393.ply,0.003277566669421838,0.029778538706931767,0.03412509938997581
m1378.ply,0.9996690412865303,0.0001242103831216755,0.0001299650469255279
m1344.ply,0.001066982707439876,0.0010682938360714303,0.9999916910104314
m1422.ply,0.0005113703643307393,0.0034092633022698277,0.9907999766564268
m1436.ply,0.0003683157264050242,0.9999337290337988,0.00039841358963242006
m1350.ply,0.9913254605083541,0.9999999999999822,0.9913254605083366
m1420.ply,0.04407054682480375,0.05442622488123362,0.04618309977542698
m1346.ply,0.0015513853490723968,0.9998579082142409,0.001412854746379702
m1352.ply,0.9999922161542016,0.9999919538947696,0.9999996005388819
m1434.ply,0.6804866475004975,0.019238096450940344,0.013420397039563091
m1408.ply,0.9999999999986451,0.019006234995539054,0.019006234995233337
m1385.ply,0.9601060871626503,0.0004975006685097454,0.00033292261479377696
m1391.ply,0.014506812258484894,0.013535242745704272,0.12916562711473956
m1144.ply,0.04966961741812705,0.048124948212676814,0.9934111398030507
m1150.ply,2.5984250724847753e-08,5.8189936307498715e-08,0.058443547446203656
m1178.ply,4.130229819185289e-09,1.7773880832319385e-08,0.008647053077802743
m1187.ply,1.8295013223329468e-08,3.479968737775983e-08,0.01957803075916671
m1193.ply,2.8286617665364456e-05,1.991565366309655e-05,0.010362229597194874
m1554.ply,0.480767544061237,0.004839565424641591,0.02322906797491193
m1232.ply,4.374927633861739e-08,9.727834343406094e-08,0.000613064608924219
m1226.ply,0.9985811933450454,3.6345119959934975e-08,2.9264807137029928e-05
m1540.ply,0.9997009809299778,0.0001391346711729304,0.00012237002941012796
m1568.ply,0.0003155378654652239,0.9975386743450201,0.0004251466458034236
m1583.ply,0.0018371879975658456,0.9922460163789565,0.0024194889125221533
m1582.ply,0.00014596565329264181,0.9998074461744472,0.00014502445600411175
m1569.ply,0.9923975509295484,0.9923718214357894,0.9983987068874743
m1227.ply,0.997687643289846,0.9999999405985727,0.9976876978489206
m1541.ply,0.0029732090474768862,0.005557327296746932,0.004060032362593843
m1555.ply,0.999638465677452,0.18321128752320906,0.1833493937458156
m1233.ply,5.0239616781867934e-18,0.0,0.06836002703034472
m1192.ply,0.0029868073205386167,0.0013285040963532978,0.018326791901106487
m1186.ply,9.666414340141151e-05,9.623022451469424e-05,0.9997954500924333
m1179.ply,0.001439673665138364,0.00245721883870308,0.013405401998582265
m1151.ply,2.775699814783076e-05,4.6873569068014496e-05,0.11018529090221504
m1145.ply,0.007010972386480756,0.0013117573193857006,0.15918450987423585
m1390.ply,0.7085081656665789,0.7338497686091237,0.51459892937966
m1384.ply,0.5877206786959424,0.0009232543286132378,0.001042775226254875
m1409.ply,0.004050308516808901,0.001978967368321019,0.018912621416405845
m1353.ply,0.03418290271073896,0.03811111724556541,0.9871027422343533
m1435.ply,0.00031645654105934404,0.02035944122769275,0.023404426887248267
m1421.ply,0.993881896043772,0.9999826005158853,0.9938992575533938
m1347.ply,0.000392063817024345,0.9999223227661085,0.00032145048993933566
m1438.ply,0.9992147140061993,0.8298158405701997,0.8305999971557008
m1362.ply,0.9906077445401934,8.821353410179124e-05,9.303099165406364e-05
m1404.ply,0.6330930327630654,0.037793512175669536,0.05879850443350161
m1410.ply,0.0011388795813392749,0.001133203993532873,0.9990577091602054
m1376.ply,0.9999767588674523,0.0007962730553595702,0.0007962502243613781
m1389.ply,1.4762307829397455e-05,4.318836404272465e-06,0.2279707092920881
m1148.ply,0.012759630201823545,0.003522567133488169,0.15804528140963914
m1160.ply,5.724448511635406e-05,1.4272696117690746e-06,0.0541304844965745
m1174.ply,2.2675003322532953e-07,8.570279585874779e-09,0.041507385157030015
m1558.ply,9.86569969341266e-05,0.01715797233190778,0.011990521823349495
m1216.ply,5.274330442058544e-08,1.507990110857312e-08,0.00601380852874282
m1570.ply,0.009654721295658067,0.9970372131643905,0.011368295799837426
m1564.ply,0.0013406573582117707,0.006284789605651546,0.026200531711009608
m1202.ply,2.415955119115787e-05,0.0002614407681657856,0.04520602886259815
m1565.ply,0.6713776186693023,0.6161793726132861,0.3487617304461573
m1203.ply,4.506248714137735e-09,4.5588316281826926e-09,0.9999869800028837
m1217.ply,1.8112660786086943e-06,0.00029629660357673827,0.006004219741142893
m1571.ply,0.016581530953417974,0.0410652629700791,0.09282233517862579
m1559.ply,0.006224331484249375,0.04590864969762652,0.05600474948196406
m1175.ply,0.0011571894267031952,0.00012160640417312874,0.003519229873495651
m1161.ply,0.002114789908166881,0.0007716394735104133,0.013244390411631363
m1149.ply,0.9913170605332307,0.002688552951449121,0.002929779472266619
m1388.ply,0.001401592442983215,0.9998266785414281,0.0015574684551643513
m1411.ply,0.9957692407130508,0.023697287713774464,0.025086492984909694
m1377.ply,0.9999994830894822,1.79959376127662e-05,1.8388270454545082e-05
m1363.ply,0.001971299831169297,0.0018498106863478682,0.9873054773130647
m1405.ply,0.9999982336850767,0.9999953252863042,0.9999937707679004
m1439.ply,0.9983305213813092,0.9983311727571937,0.9999993118367082
m1349.ply,0.9985848590226902,0.9985845755321189,0.9999997152611921
m1375.ply,0.003201657121944978,6.382661509631017e-05,0.25335965272890626
m1413.ply,4.855563941220897e-08,4.966827020456904e-07,0.013188749410327738
m1407.ply,0.9999944758982968,0.9999080307553766,0.9999057322239417
m1361.ply,0.026782539563592476,0.0013650088218579925,0.12161944648275459
m1177.ply,0.006112872072375736,0.000921878561351298,0.00043039973581198056
m1163.ply,0.00080412472478943,0.00012045125010921706,0.011028664262836137
m1188.ply,0.0008348898243608213,0.00168200956232252,0.038077478261511144
m1229.ply,7.394465802328724e-05,6.359742026556713e-05,0.999932104458564
m1201.ply,0.9985082840091577,0.9999994707087806,0.9985079613839919
m1567.ply,0.013913212870039857,0.1497497856551562,0.047538562580574005
m1573.ply,8.740446516568057e-05,0.062292420359550175,0.195804438956923
m1215.ply,0.027837206103175135,0.9999999860071818,0.027837219552052483
m1572.ply,0.005388948162028709,0.16737735931123335,0.05760957559045887
m1214.ply,4.3364285601561474e-08,3.8951187784446556e-08,0.018686275145215394
m1200.ply,4.213692303301619e-05,0.0010224093835968099,0.0369477146987375
m1566.ply,0.9998126739121734,0.9997872349647091,0.9997998994543921
m1228.ply,0.999261916338697,0.9999997182214503,0.9992621940176848
m1189.ply,1.7963633850317062e-07,1.8740447597864946e-07,0.05127155204146249
m1162.ply,1.819277748839317e-07,1.8187534401759712e-07,0.9954679154249991
m1176.ply,0.0029320145257656356,0.0015475423038272304,0.02558408681482583
m1406.ply,0.012061320263106771,0.03330308926617414,0.004657288222261405
m1360.ply,0.0004984151114765292,5.3319880155142815e-05,0.20470885517907383
m1374.ply,0.005327605380405495,0.005261145872934432,0.9986684315269606
m1412.ply,0.9995108644685898,0.033434382658993254,0.033526631511348756
m1348.ply,0.001441283386631706,0.9998634267688841,0.0013064322579908333
m1416.ply,0.025510840961247352,0.0025336130757498436,0.05253549422640041
m1370.ply,3.9534069110336637e-08,5.79329637820503e-08,0.04398076182401386
m1364.ply,0.5825502015525186,0.578705598282696,0.9764746940433937
m1402.ply,0.0018268458941707415,0.9999954354780017,0.0018254993271331482
m1358.ply,0.001399803528646411,0.01140607059309464,0.06037504111344176
m1172.ply,0.999913176887939,0.9999999251912235,0.9999131182626407
m1166.ply,9.841004956977564e-08,3.697385244444683e-08,0.09060293995955918
m1199.ply,0.9999026859631603,0.0002601371131889205,0.0002509144532379768
m1562.ply,0.9998731684085488,0.008331479843738979,0.008215954892920528
m1204.ply,7.68195247733577e-08,8.457924385924719e-09,0.015301907150378657
m1210.ply,0.12255078302989825,0.00845706450429573,0.00810270991018107
m1576.ply,0.9983778077065608,0.00488059132694689,0.004897306783572999
m1238.ply,1.1464431592493336e-07,5.38787402049583e-07,0.0031783355464142806
m1588.ply,0.00980508829350713,0.9980587206388645,0.008144017522722879
m1239.ply,0.9982772529563151,0.9999999999999669,0.9982772529563474
m1211.ply,0.9851849842136533,0.0181176610841097,0.01292624023593952
m1577.ply,0.003853684267492551,0.9999955466980758,0.003851602950792823
m1563.ply,0.00019008220909388866,0.001111664528805248,0.014064951233014164
m1205.ply,0.9982996491487797,0.9999997340865822,0.9982998777960045
m1198.ply,0.0010866878253165961,0.004601536493247293,0.007185645507629221
m1167.ply,5.04080122930715e-05,0.00663622024640014,0.029360451265337862
m1173.ply,0.9999858448918204,0.9999510874390826,0.9999622572027507
m1359.ply,0.008076982975081665,0.028742762585041534,0.07427105034556752
m1365.ply,0.9981387203218681,0.9999148596482667,0.9982226178153472
m1403.ply,0.999999999999998,0.02233178236554251,0.022331782365542178
m1417.ply,0.41262288063405805,0.05840105444303132,0.038307225771920576
m1371.ply,0.011451271094598495,0.04332586086568326,0.23308955771183068
m1401.ply,0.9999999855553564,0.9454480263497228,0.9454480391400013
m1367.ply,0.001997989829015865,0.004024767489884995,0.043949543851004115
m1373.ply,0.005395877544621876,0.10295827501315462,0.2573319088381603
m1415.ply,0.0006296567656340924,0.02550789347247961,0.04309100529939178
m1429.ply,0.9986114591011966,0.9986114583115994,0.9999999992076984
m1398.ply,0.0017611284410272848,0.0020943726539119573,0.001886257348887299
m1165.ply,0.9958556152935653,0.99999973813436,0.9958558218606266
m1171.ply,0.9991039640087577,0.005088802888353909,0.00462832677274403
m1159.ply,7.106976466137989e-05,0.000860872553320901,0.13565470351910786
m1575.ply,0.0036543349985903653,0.01656214139243295,0.14013762283860304
m1213.ply,7.213572727016075e-05,0.00014553958738693022,0.0023933439547638457
m1207.ply,0.9983370095571524,0.0011865168358124827,0.0012810751859421243
m1561.ply,0.00018725073603859802,0.00017751616067507647,0.10902282859236122
m1549.ply,1.0845766530973841e-07,3.5195374469456416e-08,0.03759498320302079
m1548.ply,0.9998522803858011,0.010682758117458101,0.010638014078804417
m1206.ply,0.0029363458499929657,0.000616515656862985,3.161769409936887e-05
m1560.ply,0.9983460234078687,0.9996372332699993,0.9979838105579264
m1574.ply,0.01992010634305093,0.09318171061734716,0.08140369744158167
m1212.ply,0.0002294859174844327,0.00018531588033324963,0.011126936005014843
m1158.ply,0.9998514759542747,0.342897834933063,0.3428469062106053
m1170.ply,0.0002748681113236695,9.855457158236958e-05,0.053584790515045895
m1164.ply,5.629688443669581e-09,6.262033290153694e-09,0.026712178069790957
m1399.ply,0.004419359565425094,0.023537125503026418,0.10314761580918928
m1428.ply,0.999461831086814,0.9994618301414393,0.9999999990350443
m1372.ply,0.010579518649220273,0.01054262297938139,0.998591657561787
m1414.ply,0.0002020115957637365,0.006655319899439092,0.08876779473571368
m1400.ply,0.0007372671480575197,0.000728431314557035,0.999935289441495
m1366.ply,0.004739240893131449,0.0047412466896002425,0.999923191403721
m1329.ply,0.022485492307327822,0.9379718137522065,0.02109795197583556
m1467.ply,0.0002949014150744151,0.999829826047462,0.00042812612380537315
m1301.ply,1.4189726331502938e-07,4.44656820697983e-08,0.009227313126751896
m1315.ply,0.9950524278142069,0.9999998945382136,0.9950525300882805
m1473.ply,0.9988098300056948,0.9988023755550621,0.9999924241241336
m1498.ply,1.8220160252160542e-05,0.0009877843176249053,0.025263917365907964
m1249.ply,0.9999994589732379,0.999999999998969,0.9999994589722784
m1513.ply,0.9995968422108368,0.9999972594711577,0.9995985635540011
m1275.ply,0.0019092078331627333,0.0019090289448749017,0.9999854589114997
m1261.ply,0.9995568353233267,0.9999997071077742,0.9995569738253868
m1507.ply,7.888530902147365e-05,0.000999559368979778,0.01738513148546557
m1260.ply,0.999677180914516,0.06695175729445431,0.0671013572322674
m1506.ply,0.0007439234458367309,0.0007423666981812094,0.9999260965560361
m1512.ply,0.9998989124175206,0.9999947448611959,0.9998937116260784
m1274.ply,0.9990021392669951,0.999999883924311,0.9990022480614806
