mesh name,category,area,compactness,AABB_volume,diameter,eccentricity,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,A3_23,A3_24,A3_25,A3_26,A3_27,A3_28,A3_29,A3_30,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30
m1119.ply,aircraft,-0.20243816263095288,-0.18190182144195582,-0.6017201845633843,-0.41099036411770895,-0.35922138413186333,0.02818853974122,0.0532963647566226,0.0613062230437466,0.0725508317929812,0.0727048675292652,0.0628465804066475,0.0599199014171223,0.0626925446703567,0.0485212569316029,0.0477510782501489,0.0457486136783684,0.0459026494146592,0.0414356130622259,0.0355822550831754,0.0323475046210686,0.0264941466420181,0.0280345040049261,0.0251078250154008,0.0206407886629675,0.0223351817621664,0.0212569316081308,0.0152495378927894,0.0130930375847182,0.0121688231669734,0.010936537276647,0.0120147874306826,0.0084719654959941,0.0081638940234125,0.0036968576709792,0.001540357362908,0.0020024645717806,0.016173752310536,0.0425138632162657,0.0651571164510155,0.0958102279728966,0.0965804066543385,0.1027418361059655,0.097658656808369,0.0699322242760245,0.053912507701781,0.0522181146025821,0.0608441158348671,0.0560690080098522,0.0596118299445407,0.0588416512630867,0.0506777572396741,0.0166358595194067,0.0026186075169436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106284658040665,0.0360443622920515,0.0631546518792348,0.0916512630930428,0.1236906962415234,0.1027418361059655,0.0959642637091702,0.0827171903881611,0.0790203327171819,0.0802526186075083,0.0637707948243924,0.0586876155267959,0.0466728280961132,0.0294208256315433,0.0174060382008607,0.0090881084411573,0.0052372150338872,0.0033887861983976,0.0004621072088724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021565003080714,0.0200246457178066,0.0523721503388779,0.0871842267406056,0.1235366605052398,0.1420209488601203,0.1381700554528502,0.1159889094269746,0.1019716574245115,0.0707024029574785,0.0503696857670925,0.0341959334565582,0.0220271102895848,0.0161737523105343,0.0097042513863205,0.0073937153419585,0.0027726432532344,0.0018484288354896,0.0012322858903264,0.0001540357362908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063154651879235,0.0539125077017864,0.1073629081947031,0.1424830560690075,0.1752926678989337,0.1615834873690522,0.127387553912494,0.0861059765865588,0.056223043746143,0.0365064695009202,0.0254158964879824,0.014017252002463,0.0047751078250148,0.0018484288354896,0.0003080714725816,0.0003080714725816,0.0001540357362908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1125.ply,aircraft,-0.2056080402653899,0.05092886805205627,-0.6544582350886431,-0.3357469286234324,-0.3339525210176245,0.0304615384615384,0.0524615384615395,0.0624615384615379,0.0721538461538412,0.0701538461538481,0.064769230769238,0.0592307692307758,0.0512307692307749,0.0573846153846218,0.0500000000000055,0.04861538461539,0.0416923076923123,0.0372307692307734,0.0352307692307731,0.0356923076923116,0.0275384615384646,0.0287692307692339,0.0226153846153871,0.0230769230769256,0.020769230769233,0.0192307692307713,0.0181538461538481,0.0146153846153862,0.0129230769230783,0.012615384615386,0.0107692307692319,0.0080000000000008,0.0064615384615391,0.0044615384615389,0.0012307692307692,0.0026153846153846,0.0104615384615384,0.0172307692307692,0.0713846153846169,0.0806153846153812,0.0883076923076899,0.0867692307692404,0.0778461538461625,0.0761538461538546,0.0843076923077017,0.0630769230769301,0.05584615384616,0.0624615384615454,0.071076923076931,0.0746153846153929,0.0561538461538524,0.0195384615384637,0.0015384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123076923076923,0.0370769230769234,0.0560000000000012,0.0735384615384582,0.1119999999999997,0.100769230769242,0.0876923076923175,0.0806153846153936,0.0860000000000096,0.0809230769230859,0.0684615384615461,0.0620000000000069,0.0570769230769294,0.0349230769230808,0.0238461538461565,0.0138461538461553,0.0067692307692315,0.0053846153846159,0.0007692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024615384615384,0.0232307692307692,0.0460000000000008,0.0790769230769224,0.1003076923076856,0.1226153846153983,0.1312307692307839,0.1176923076923208,0.1123076923077048,0.0823076923077015,0.0629230769230839,0.0367692307692348,0.0246153846153873,0.0192307692307713,0.0176923076923096,0.0104615384615396,0.0064615384615391,0.0033846153846157,0.000923076923077,0.0001538461538461,0.000153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104615384615384,0.0498461538461544,0.1001538461538451,0.1353846153846143,0.1558461538461713,0.1544615384615557,0.1230769230769368,0.1024615384615499,0.0695384615384693,0.0403076923076968,0.0273846153846184,0.0186153846153867,0.0098461538461549,0.0020000000000002,0.0006153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1131.ply,aircraft,-0.42919770560424525,-0.15733838901236,-0.6008811391116581,-0.3411176783935096,-0.3099261235227232,0.0381538461538462,0.0610769230769243,0.0752307692307664,0.0733846153846103,0.0627692307692374,0.0576923076923141,0.0589230769230835,0.0547692307692369,0.0480000000000053,0.0455384615384666,0.0463076923076974,0.0418461538461585,0.035076923076927,0.0323076923076959,0.0307692307692342,0.0247692307692335,0.0238461538461565,0.0210769230769254,0.0236923076923103,0.0209230769230792,0.0190769230769252,0.0192307692307713,0.0167692307692326,0.0153846153846171,0.0129230769230783,0.0115384615384628,0.0130769230769245,0.0087692307692317,0.0053846153846159,0.0016923076923077,0.0,0.0259999999999999,0.0716923076923091,0.0649230769230749,0.0829230769230712,0.0935384615384712,0.0950769230769337,0.0738461538461621,0.0716923076923157,0.0620000000000069,0.0653846153846227,0.0738461538461621,0.0770769230769317,0.0618461538461607,0.0456923076923128,0.0340000000000038,0.0004615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166153846153846,0.0458461538461545,0.0664615384615395,0.1158461538461459,0.1024615384615489,0.0946153846153952,0.0921538461538564,0.0880000000000098,0.0949230769230875,0.0969230769230877,0.0655384615384688,0.0430769230769279,0.0273846153846184,0.0183076923076943,0.0140000000000015,0.0083076923076932,0.0053846153846159,0.0030769230769234,0.001076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041538461538461,0.0298461538461538,0.0721538461538477,0.1078461538461481,0.123692307692315,0.1490769230769397,0.1344615384615535,0.1155384615384744,0.0875384615384713,0.0590769230769296,0.0420000000000047,0.0267692307692337,0.0184615384615405,0.0161538461538479,0.0087692307692317,0.0032307692307695,0.0012307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129230769230769,0.0763076923076935,0.1423076923076858,0.1698461538461695,0.1767692307692505,0.147538461538478,0.1055384615384733,0.0781538461538549,0.0452307692307742,0.0272307692307722,0.0136923076923092,0.0041538461538466,0.0003076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1327.ply,aircraft,-0.7751870851641031,-0.2721178315457555,-0.64901863393591,-0.33719178136972594,-0.2579728907610127,0.0532307692307696,0.0827692307692315,0.0796923076923022,0.0749230769230791,0.0667692307692382,0.0646153846153918,0.0518461538461596,0.0529230769230828,0.044153846153851,0.0363076923076963,0.035076923076927,0.0290769230769263,0.0300000000000033,0.0270769230769261,0.0256923076923105,0.0221538461538486,0.0210769230769254,0.0226153846153871,0.0196923076923098,0.0183076923076943,0.0172307692307711,0.0209230769230792,0.0186153846153867,0.0164615384615403,0.0160000000000017,0.01446153846154,0.0121538461538475,0.011692307692309,0.0110769230769243,0.0033846153846156,0.0,0.0352307692307692,0.1249230769230764,0.1693846153846181,0.1341538461538611,0.096307692307703,0.0750769230769314,0.0696923076923154,0.0718461538461618,0.0580000000000064,0.0469230769230821,0.0184615384615405,0.0147692307692324,0.013538461538463,0.0103076923076934,0.0130769230769245,0.0104615384615396,0.0200000000000022,0.0143076923076939,0.0035384615384618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279999999999999,0.0915384615384634,0.1369230769230692,0.1575384615384791,0.1266153846153987,0.0967692307692416,0.0823076923077015,0.0664615384615459,0.0501538461538517,0.0400000000000044,0.0318461538461574,0.0258461538461567,0.020769230769233,0.0156923076923094,0.0109230769230781,0.0096923076923087,0.0056923076923083,0.002769230769231,0.0003076923076923,0.000153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103076923076923,0.0618461538461547,0.1521538461538405,0.2200000000000199,0.2020000000000226,0.1473846153846318,0.089076923076933,0.0520000000000058,0.0338461538461576,0.0123076923076936,0.0078461538461547,0.0046153846153851,0.0032307692307695,0.001846153846154,0.0010769230769231,0.0004615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293846153846153,0.1503076923076906,0.2406153846153988,0.2638461538461834,0.1823076923077127,0.0761538461538546,0.0320000000000035,0.0141538461538477,0.0064615384615391,0.002769230769231,0.000923076923077,0.0006153846153846,0.0003076923076923,0.000153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1333.ply,aircraft,-0.1389542526855407,0.4872153451670238,-0.6911611100651874,-0.6651882018846693,-0.2612265633291745,0.0308359981726815,0.0491091822750113,0.0724074920054835,0.070351758793974,0.0737779808131554,0.0639561443581504,0.0646413887619877,0.0527638190954741,0.0463682046596591,0.0447693010507053,0.0481955230698919,0.0424851530379142,0.0351758793969827,0.0312928277752379,0.0312928277752379,0.0324349017816334,0.0235267245317482,0.0278666057560512,0.0235267245317482,0.0182731841023287,0.0187300137048869,0.0226130653266317,0.0123343992690718,0.0118775696665136,0.0137048880767465,0.0141617176793047,0.0095934216537225,0.0066240292370941,0.0027409776153493,0.0045682960255821,0.0050251256281407,0.0253540429419826,0.0399725902238464,0.0648698035632714,0.1196893558702669,0.0826861580630373,0.0877112836911777,0.0833714024668747,0.0824577432617582,0.0842850616719911,0.0929648241205972,0.0936500685244345,0.0685244403837326,0.0408862494289604,0.0166742804933749,0.0073092736409314,0.0045682960255821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114207400639561,0.0386021014161717,0.0719506624029236,0.1000456829602616,0.1164915486523488,0.119917770671532,0.1158063042485081,0.1103243490178095,0.0913659205116435,0.0657834627683833,0.0513933302877994,0.0433988122430306,0.0308359981726796,0.018958428506166,0.0086797624486061,0.0027409776153493,0.0015989036089537,0.0004568296025582,0.0002284148012791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061671996345363,0.0253540429419826,0.0650982183645499,0.1082686158063089,0.141845591594332,0.1391046139789772,0.1320237551393249,0.1210598446779276,0.0915943353129226,0.0724074920054774,0.0427135678391933,0.0276381909547721,0.0137048880767465,0.006395614435815,0.0047967108268612,0.0009136592051164,0.0006852444038373,0.0002284148012791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991777067153994,0.0470534490635021,0.1009593421653665,0.1397898583828145,0.149154865235258,0.1413887619917683,0.1062128825947855,0.0680676107811744,0.031521242576517,0.0111923252626763,0.0050251256281403,0.0004568296025582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1325.ply,aircraft,-0.6274173522959676,-0.25369054639637606,-0.6626477656261769,-0.4994751285910833,-0.33484587772568747,0.0439386755176226,0.0806069227121869,0.0845582424529812,0.0750750750750708,0.0630630630630534,0.0575312154259435,0.0546862652125726,0.0486802592065704,0.0369843527738338,0.0415678836731551,0.0361940888256749,0.0335071914019349,0.0325588746641443,0.0295558716611407,0.0241820768136605,0.0254464991307147,0.0271850798166641,0.0219693377588158,0.0192824403350757,0.0222854433380793,0.017701912438758,0.0211790738106569,0.0200727042832346,0.0148569622253862,0.0191243875454439,0.0164374901217039,0.0145408566461227,0.0101153785364331,0.0052157420578483,0.0018966334755812,0.0,0.0379326695116167,0.1190137505926997,0.1134819029555862,0.112849691797043,0.1122174806385162,0.0881934566145252,0.0562667931089095,0.058005373794859,0.0550023707918554,0.0431484115694728,0.0433064643591045,0.0390390390390468,0.0567409514778048,0.0467836257310034,0.0180180180180216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021021021021021,0.0774458669195513,0.1160107475896976,0.1378220325588599,0.1240714398608947,0.0951477793583163,0.081239133870729,0.0703334913861369,0.0687529634898193,0.0565828986881731,0.0565828986881731,0.0354038248775161,0.0249723407618194,0.013592539908332,0.0102734313260649,0.0061640587956389,0.00268689742374,0.0012644223170541,0.000632211158527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056899004267425,0.0470997313102572,0.111269163900745,0.1653232179547868,0.195985459143333,0.1678520625889381,0.1228070175438841,0.0769717085506712,0.0433064643591045,0.0254464991307147,0.0137505926979638,0.0102734313260649,0.0069543227437978,0.004741583688953,0.0018966334755812,0.0004741583688953,0.0,0.0001580527896317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018,0.1044728939465789,0.2154259522680471,0.2331278647068016,0.1929824561403893,0.1223328591749888,0.0576892682155955,0.030662241188563,0.0158052789631768,0.0061640587956389,0.00268689742374,0.000632211158527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1331.ply,aircraft,-0.39041267347287356,-0.21840833775742607,-0.5971553844871242,0.4289109819113527,-0.29427833545398074,0.0273846153846153,0.0456923076923085,0.0620000000000004,0.064461538461534,0.0699999999999987,0.071076923076931,0.0669230769230844,0.0638461538461609,0.0643076923076995,0.0473846153846206,0.042307692307697,0.0410769230769276,0.0384615384615427,0.0353846153846193,0.0318461538461574,0.0255384615384643,0.0298461538461571,0.026153846153849,0.0218461538461562,0.0213846153846177,0.0196923076923098,0.0149230769230785,0.013538461538463,0.01446153846154,0.0098461538461549,0.0092307692307702,0.0078461538461547,0.0070769230769238,0.0035384615384619,0.0029230769230771,0.0035384615384615,0.0249230769230769,0.0466153846153855,0.0520000000000009,0.0947692307692242,0.1032307692307757,0.0950769230769337,0.0806153846153936,0.0806153846153936,0.088153846153856,0.0869230769230866,0.0830769230769323,0.0567692307692371,0.0392307692307736,0.0263076923076952,0.0158461538461556,0.0078461538461547,0.0080000000000008,0.006461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011076923076923,0.0303076923076925,0.0676923076923091,0.098307692307687,0.1143076923076974,0.1180000000000132,0.1078461538461659,0.1170769230769361,0.0901538461538562,0.0695384615384693,0.0544615384615445,0.0409230769230815,0.0335384615384652,0.0223076923076948,0.0120000000000013,0.0067692307692315,0.0030769230769234,0.0020000000000002,0.0006153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047692307692307,0.0229230769230769,0.0521538461538472,0.0903076923076902,0.1238461538461533,0.1292307692307837,0.1404615384615541,0.1233846153846291,0.1036923076923193,0.0840000000000094,0.0507692307692364,0.0355384615384655,0.0193846153846175,0.0098461538461549,0.0064615384615391,0.0021538461538463,0.000923076923077,0.000153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238461538461558,0.0384615384615359,0.087999999999994,0.1330769230769379,0.1490769230769397,0.1524615384615555,0.1218461538461674,0.0861538461538558,0.0524615384615443,0.0284615384615416,0.0173846153846173,0.0066153846153853,0.001846153846154,0.0003076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1319.ply,aircraft,-0.8766339719111234,-0.26738225247174574,-0.6916528633885877,-0.6648474851257874,-0.16928985594161322,0.0490769230769234,0.0661538461538475,0.0764615384615341,0.0683076923076894,0.0583076923076988,0.0596923076923143,0.0532307692307751,0.0521538461538519,0.0433846153846202,0.042307692307697,0.0381538461538504,0.0404615384615429,0.0409230769230815,0.0321538461538497,0.0326153846153882,0.0284615384615416,0.0292307692307725,0.0266153846153875,0.0213846153846177,0.0186153846153867,0.0187692307692328,0.0178461538461558,0.011692307692309,0.0141538461538477,0.013538461538463,0.011692307692309,0.011692307692309,0.0101538461538472,0.0083076923076932,0.0044615384615388,0.0096923076923076,0.1243076923076937,0.2046153846153866,0.1455384615384778,0.1152307692307821,0.0930769230769335,0.0613846153846222,0.036923076923081,0.023384615384618,0.029692307692311,0.0516923076923134,0.0209230769230792,0.0216923076923101,0.0340000000000038,0.0160000000000017,0.011846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466153846153849,0.1413846153846127,0.1864615384615481,0.1376923076923231,0.1001538461538573,0.0786153846153934,0.0718461538461618,0.0698461538461616,0.065692307692315,0.0492307692307747,0.0318461538461574,0.0106153846153858,0.0060000000000006,0.0010769230769231,0.0013846153846155,0.0010769230769231,0.0001538461538461,0.0,0.0003076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195384615384615,0.1290769230769234,0.227846153846161,0.2053846153846383,0.1420000000000159,0.0993846153846265,0.060307692307699,0.0390769230769274,0.0300000000000033,0.0173846153846173,0.0150769230769247,0.008153846153847,0.0032307692307695,0.001846153846154,0.000923076923077,0.0006153846153846,0.000153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481538461538465,0.2253846153846111,0.2926153846154173,0.1944615384615602,0.1101538461538584,0.0640000000000071,0.0370769230769272,0.0176923076923096,0.0064615384615391,0.0032307692307695,0.0006153846153846,0.000153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1127.ply,aircraft,-0.41015615860621957,-0.22771225701476724,-0.5110812225041471,-0.33364066458163416,-0.24005152581667233,0.0441538461538464,0.0589230769230781,0.0747692307692276,0.0766153846153801,0.0655384615384688,0.0572307692307756,0.0529230769230828,0.0503076923076979,0.0461538461538513,0.0452307692307742,0.0429230769230817,0.0363076923076963,0.0370769230769272,0.0349230769230808,0.0303076923076957,0.0258461538461567,0.025230769230772,0.0232307692307718,0.0221538461538486,0.018923076923079,0.0192307692307713,0.0196923076923098,0.0175384615384635,0.0150769230769247,0.0143076923076939,0.0173846153846173,0.0084615384615394,0.0104615384615396,0.006307692307693,0.0027692307692309,0.0,0.0152307692307692,0.0467692307692314,0.0887692307692303,0.0959999999999934,0.0952307692307793,0.1010769230769343,0.0704615384615463,0.0553846153846215,0.0544615384615445,0.0535384615384675,0.0707692307692386,0.0490769230769285,0.0473846153846206,0.0620000000000069,0.0640000000000071,0.0221538461538486,0.0073846153846162,0.0003076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161538461538461,0.0480000000000006,0.0640000000000011,0.1104615384615309,0.1012307692307785,0.0884615384615483,0.0838461538461632,0.0843076923077017,0.0809230769230859,0.0706153846153925,0.0698461538461616,0.0526153846153905,0.0466153846153898,0.0366153846153887,0.0221538461538486,0.0132307692307707,0.0066153846153853,0.002769230769231,0.0015384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047692307692307,0.0253846153846153,0.0673846153846168,0.1072307692307643,0.1269230769230829,0.1436923076923237,0.1346153846153996,0.1093846153846276,0.0886153846153945,0.0586153846153911,0.0386153846153889,0.0284615384615416,0.0203076923076945,0.0166153846153864,0.0103076923076934,0.0083076923076932,0.0055384615384621,0.0030769230769234,0.0015384615384617,0.0006153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146153846153846,0.0621538461538471,0.131692307692303,0.1710769230769347,0.1852307692307899,0.1572307692307868,0.1089230769230891,0.0663076923076997,0.0424615384615432,0.0267692307692337,0.0192307692307713,0.0104615384615396,0.0036923076923081,0.000153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1133.ply,aircraft,-0.4228193630699563,-0.22572747121850034,-0.5935238723574533,-0.548136955106323,-0.30653654435119515,0.0335384615384615,0.0560000000000012,0.0678461538461524,0.0739999999999949,0.0673846153846195,0.0609230769230837,0.0600000000000067,0.0533846153846213,0.049538461538467,0.0458461538461589,0.0463076923076974,0.0452307692307742,0.0396923076923121,0.036923076923081,0.0335384615384652,0.0304615384615418,0.0266153846153875,0.026153846153849,0.0195384615384637,0.0192307692307713,0.0173846153846173,0.0163076923076941,0.0153846153846171,0.0138461538461553,0.0121538461538475,0.0101538461538472,0.0086153846153855,0.0084615384615394,0.0041538461538466,0.0013846153846154,0.0033846153846153,0.0206153846153845,0.0480000000000008,0.0961538461538443,0.1061538461538432,0.1030769230769346,0.0901538461538562,0.0850769230769326,0.0709230769230848,0.0547692307692369,0.0563076923076986,0.0649230769230841,0.0613846153846222,0.0623076923076992,0.0452307692307742,0.0276923076923107,0.0038461538461541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156923076923076,0.0506153846153853,0.0798461538461536,0.1143076923076863,0.1050769230769348,0.093538461538472,0.0916923076923179,0.0860000000000096,0.0843076923077017,0.0820000000000091,0.0780000000000087,0.0516923076923134,0.0330769230769267,0.018000000000002,0.0083076923076932,0.0040000000000004,0.0029230769230772,0.0006153846153846,0.0003076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049230769230769,0.0272307692307692,0.0726153846153861,0.1196923076923013,0.138153846153857,0.152000000000017,0.1326153846153994,0.1009230769230882,0.0752307692307776,0.0572307692307756,0.0398461538461583,0.0289230769230801,0.0203076923076945,0.012615384615386,0.009076923076924,0.0050769230769236,0.002769230769231,0.0007692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127692307692307,0.0724615384615396,0.1346153846153789,0.1840000000000151,0.1781538461538661,0.152000000000017,0.1050769230769348,0.0696923076923154,0.0447692307692357,0.0289230769230801,0.0101538461538472,0.0044615384615389,0.0029230769230771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1251.ply,aircraft,-0.22193540491647556,-0.18511291596879328,-0.5676493250223958,-0.41050046772343746,-0.2908458113440907,0.060763888888889,0.1082175925925926,0.0885416666666691,0.0787037037037059,0.0659722222222241,0.0538194444444459,0.0497685185185198,0.035011574074075,0.0344328703703713,0.0263310185185192,0.0274884259259267,0.0260416666666674,0.0274884259259267,0.022569444444445,0.0254629629629636,0.0214120370370376,0.0231481481481488,0.0211226851851857,0.0193865740740746,0.0179398148148153,0.0193865740740746,0.0176504629629634,0.0214120370370376,0.0196759259259264,0.016493055555556,0.0217013888888895,0.0188078703703709,0.0127314814814818,0.0130208333333337,0.0054976851851853,0.0072337962962962,0.0402199074074075,0.0769675925925914,0.1038773148148177,0.1050347222222252,0.0980902777777805,0.0978009259259286,0.0949074074074101,0.0801504629629652,0.0839120370370394,0.0642361111111129,0.0315393518518527,0.0254629629629636,0.022569444444445,0.0153356481481485,0.0121527777777781,0.0109953703703706,0.0101273148148151,0.0104166666666669,0.006076388888889,0.0026041666666667,0.0002893518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353009259259259,0.0821759259259249,0.1116898148148176,0.1250000000000035,0.1085069444444475,0.1024305555555584,0.0983796296296324,0.0836226851851875,0.057870370370372,0.0509259259259273,0.0442708333333345,0.0306712962962971,0.0243055555555562,0.016493055555556,0.0138888888888892,0.008101851851852,0.0043402777777779,0.0017361111111111,0.0002893518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104166666666666,0.0633680555555555,0.1435185185185201,0.1929976851851906,0.1799768518518569,0.1490162037037079,0.1061921296296326,0.0627893518518536,0.0462962962962976,0.0228587962962969,0.0112847222222225,0.0057870370370372,0.0043402777777779,0.0,0.0011574074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393518518518519,0.1901041666666685,0.2754629629629707,0.2482638888888959,0.1432291666666707,0.0665509259259278,0.0234375000000006,0.0092592592592595,0.0037615740740741,0.0005787037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
